timestamp,frameNum,error,gesturePresence,gesture,ktoGesture,gestureFeatures_0,gestureFeatures_1,gestureFeatures_2,gestureFeatures_3,gestureFeatures_4,gestureFeatures_5,gestureFeatures_6,gestureFeatures_7,gestureFeatures_8,gestureFeatures_9,gestureFeatures_10,gestureFeatures_11,gestureFeatures_12,gestureFeatures_13,gestureFeatures_14,gestureFeatures_15,procTimeData_interFrameProcTime,procTimeData_transmitOutTime,powerData_power1v8,powerData_power3v3,powerData_power1v2,powerData_power1v2RF,tempData_tempRx,tempData_tempTx,tempData_tempPM,tempData_tempDIG,presenceThreshold
1756869546548.5466,18765,0,1,0,0,31.219667434692383,1.016282081604004,-34.64208221435547,33.994075775146484,0.0,9.919031143188477,-1.118116021156311,62.99288558959961,26.03493881225586,0.27821117639541626,-0.1865237057209015,-0.3020835518836975,0.6531031131744385,-0.5059295892715454,0.5065480470657349,-1.6706056594848633,5375,2983,1395,0,766,1063,41,44,43,45,0
1756869546593.7395,18766,0,1,0,0,31.270322799682617,1.1042457818984985,-34.30243682861328,34.211647033691406,0.0,10.343250274658203,-2.7791426181793213,39.52984619140625,19.728572845458984,0.24413393437862396,-0.09881483763456345,-0.31801360845565796,0.2586131691932678,-0.13513493537902832,0.20563380420207977,-1.2989565134048462,5390,2978,1395,0,766,1063,41,44,43,44,0
1756869546624.161,18767,0,1,0,0,31.266921997070312,0.4106849730014801,-34.579933166503906,34.2269172668457,0.0,9.740859985351562,-1.0407087802886963,55.04436492919922,17.751455307006836,0.1457732617855072,-0.09232700616121292,-0.41425231099128723,0.3626575469970703,0.21799801290035248,0.3994830250740051,-1.128152847290039,5372,2983,1395,0,766,1063,41,44,43,45,0
1756869546653.8196,18768,0,1,0,0,31.290006637573242,0.23438063263893127,-34.16994094848633,34.05956268310547,0.0,9.468694686889648,-0.7180099487304688,48.143898010253906,19.32818031311035,0.07562084496021271,-0.17539043724536896,-0.3926115036010742,0.26586583256721497,0.2806992828845978,0.4320165812969208,-0.5649008750915527,5314,2983,1395,0,766,1063,41,44,43,45,0
1756869557599.1348,18870,0,1,0,0,31.2186222076416,0.72008216381073,-34.137813568115234,33.692256927490234,0.0,11.808618545532227,-2.455064058303833,1.3197505474090576,2.6429572105407715,-0.14573627710342407,-0.3030097484588623,-0.33462557196617126,0.7439683079719543,-0.7212334275245667,-0.15773816406726837,-1.9600218534469604,5316,2983,1102,0,555,787,40,43,42,43,0
1756869557643.7363,18871,0,1,0,0,31.180253982543945,1.3033956289291382,-33.95549774169922,33.764339447021484,0.0,11.845112800598145,-3.3882734775543213,1.0725504159927368,2.976156234741211,-0.0019014452118426561,-0.41908854246139526,-0.2836814224720001,0.6131160259246826,-0.4830339550971985,-0.3385297358036041,-1.738407015800476,5284,2982,1102,0,555,787,40,43,42,44,0
1756869557673.6396,18872,0,1,0,0,31.265514373779297,1.2234433889389038,-34.02608871459961,33.59086608886719,0.0,9.976784706115723,-2.094994068145752,14.921114921569824,13.293066024780273,0.004843640141189098,-0.40499284863471985,-0.22263336181640625,0.6376678347587585,-0.34470850229263306,-0.28709134459495544,-1.292462706565857,5374,2984,1102,0,555,787,40,43,42,43,0
1756869557703.911,18873,0,1,0,0,31.251602172851562,0.662945032119751,-34.12921142578125,33.32134246826172,0.0,9.63316822052002,-1.8875089883804321,36.34451675415039,13.263932228088379,0.10590140521526337,-0.394322007894516,-0.08229181915521622,0.7462671995162964,-0.35581231117248535,-0.1827995628118515,-0.704781174659729,5368,2983,1102,0,555,787,40,43,42,44,0
1756869557749.05,18874,0,1,0,0,31.168474197387695,1.1369836330413818,-33.95743179321289,33.64642333984375,0.0,11.269904136657715,-2.8757805824279785,10.370116233825684,14.85722827911377,0.13798412680625916,-0.403902530670166,-0.05282985419034958,0.6581178903579712,-0.3824554681777954,-0.1868920773267746,-0.7382509112358093,5304,2983,1102,0,555,787,40,43,42,43,0
1756869557779.0469,18875,0,1,0,0,31.22735595703125,1.2721227407455444,-34.049766540527344,33.9338264465332,0.0,10.532153129577637,-1.0907682180404663,35.78517532348633,13.002129554748535,0.14932264387607574,-0.294170081615448,-0.01985904388129711,0.602015495300293,-0.5013971924781799,0.021114632487297058,-0.7655936479568481,5313,2983,1102,0,555,787,40,44,42,44,0
1756869557803.9956,18876,0,1,0,0,31.155012130737305,0.9427400827407837,-33.88543701171875,33.06694412231445,1.0,11.40422248840332,-3.021160840988159,9.52458381652832,6.881252765655518,0.13480161130428314,-0.26027798652648926,-0.07869444042444229,0.9106977581977844,-0.7105783820152283,0.687510073184967,-1.3779202699661255,5392,2982,1102,0,555,787,41,43,42,44,0
1756869557850.6643,18877,0,1,0,0,31.182409286499023,0.726900577545166,-33.691490173339844,33.8203239440918,0.0,11.786513328552246,-2.6153976917266846,2.2233188152313232,5.3150763511657715,0.12358216941356659,-0.24847511947155,-0.034893009811639786,1.046156644821167,-0.9834539890289307,0.6185717582702637,-1.2254024744033813,5389,2983,1102,0,555,787,40,43,42,44,0
1756869557882.3481,18878,0,1,0,0,31.18951416015625,0.8815067410469055,-34.143314361572266,33.68927001953125,0.0,10.320282936096191,-2.081869125366211,28.273378372192383,6.997195720672607,0.06443452835083008,-0.2238604873418808,0.03486406430602074,0.8952313661575317,-0.6475816369056702,0.3285689949989319,-0.5290618538856506,5292,2983,1102,0,555,787,41,43,42,43,0
1756869557913.9775,18879,0,1,0,0,31.24676513671875,0.9144045114517212,-33.920047760009766,33.732887268066406,1.0,11.839866638183594,-2.9535772800445557,1.4255889654159546,2.4244906902313232,0.055124055594205856,-0.2160458266735077,0.059210482984781265,0.5982996821403503,-0.4356328248977661,0.2323092818260193,-0.4171714782714844,5278,2983,1102,0,555,787,40,42,42,44,0
1756869557951.5728,18880,0,1,0,0,31.316322326660156,1.2835618257522583,-33.66036605834961,33.86954879760742,0.0,9.060708045959473,-2.7837789058685303,66.51275634765625,25.682470321655273,-0.06124446541070938,-0.25863561034202576,0.10447783023118973,0.6713231205940247,0.0748259648680687,0.3946984112262726,-0.8187286257743835,5364,2984,1102,0,555,787,40,43,42,44,0
1756869557989.0154,18881,0,1,0,0,31.14529037475586,0.7010233402252197,-34.40419006347656,33.495391845703125,0.0,11.920055389404297,-2.725424289703369,0.5762751698493958,1.4606846570968628,-0.1336066573858261,-0.1694231629371643,0.1568499356508255,0.25501707196235657,0.7008141875267029,0.5197720527648926,-1.037490725517273,5376,2983,1102,0,555,787,40,43,42,44,0
1756869558014.0444,18882,0,1,0,0,31.197185516357422,0.708445131778717,-34.22270584106445,33.72576141357422,0.0,11.335335731506348,-2.9438536167144775,15.643678665161133,6.135423183441162,-0.19789235293865204,-0.09965429455041885,0.13133001327514648,0.1433403193950653,0.8027147650718689,0.21073143184185028,-0.7881841659545898,5312,2983,1102,0,555,787,41,43,42,44,0
1756869558063.4478,18883,0,1,0,0,31.20498275756836,0.8600226044654846,-34.168643951416016,33.75094985961914,0.0,9.503764152526855,-2.3827173709869385,27.09859275817871,25.027511596679688,-0.10692643374204636,-0.18688270449638367,0.13441365957260132,0.33118486404418945,0.25610119104385376,0.26573994755744934,-0.996543288230896,5387,2983,1102,0,555,787,40,43,43,44,0
1756869558092.6707,18884,0,1,0,0,31.263139724731445,1.0018662214279175,-34.277122497558594,33.754547119140625,0.0,9.55533504486084,-2.389991521835327,33.200870513916016,6.8013529777526855,-0.1164921298623085,-0.18687628209590912,0.09075858443975449,0.3281916677951813,-0.10163646936416626,0.26830625534057617,-1.0000300407409668,5374,2984,1102,0,555,787,40,43,42,44,0
1756869558124.2473,18885,0,1,0,0,31.290817260742188,0.879950225353241,-33.892555236816406,33.68841552734375,0.0,10.461631774902344,-2.180929183959961,24.605857849121094,7.833405494689941,-0.12824305891990662,-0.24059094488620758,0.06480903178453445,0.35642215609550476,-0.0682467371225357,0.24475987255573273,-1.0200169086456299,5463,2983,1102,0,555,787,41,43,42,44,0
1756869558169.1658,18886,0,1,0,0,31.25004005432129,1.3765639066696167,-34.08588790893555,33.418785095214844,1.0,10.277523040771484,-2.6649792194366455,35.93897247314453,9.662300109863281,-0.37925708293914795,0.002038360806182027,0.08082115650177002,0.13559859991073608,0.0970381647348404,0.3345431089401245,-0.9663127064704895,5451,2982,1102,0,555,787,40,43,42,44,0
1756869558186.3691,18887,0,1,0,0,31.136821746826172,1.5663460493087769,-33.553157806396484,33.17605209350586,1.0,11.385570526123047,-2.342343330383301,0.6160175204277039,1.8604419231414795,-0.2037951797246933,-0.007690456695854664,-0.22726565599441528,0.17405663430690765,-0.5121333003044128,0.17348237335681915,-0.840527355670929,5280,2983,1102,0,555,787,41,43,42,44,0
1756869558234.667,18888,0,1,0,0,31.22968864440918,0.6119357347488403,-33.509883880615234,33.006744384765625,1.0,10.534841537475586,-2.2638542652130127,16.268775939941406,20.39375877380371,-0.16053640842437744,-0.02258293330669403,-0.3682820796966553,0.10216422379016876,-0.3226761519908905,0.11000125855207443,-0.5493339896202087,5448,2984,1102,0,555,787,41,43,42,44,0
1756869558273.991,18889,0,1,0,0,31.03260040283203,1.1278796195983887,-33.313804626464844,32.39632034301758,2.0,11.353853225708008,-3.24704647064209,0.5370073318481445,1.0526866912841797,-0.11598822474479675,-0.041993699967861176,-0.578528106212616,0.6283105611801147,-0.5701947212219238,1.014534831047058,-1.0938407182693481,5295,2983,1102,0,555,787,40,43,42,44,0
1756869558313.4204,18890,0,1,0,0,31.171213150024414,0.7342157363891602,-33.54262924194336,32.681941986083984,1.0,10.641874313354492,-3.309394359588623,23.786169052124023,7.591680526733398,-0.05137525498867035,0.037673480808734894,-0.6241417527198792,0.911591112613678,-0.7372756600379944,1.6279805898666382,-1.1962549686431885,5284,2983,1102,0,555,787,40,43,43,44,0
1756869558342.6306,18891,0,1,0,0,31.132892608642578,0.6450637578964233,-33.52726745605469,32.42228317260742,2.0,11.635395050048828,-2.9814445972442627,2.7202460765838623,6.112297534942627,-0.19772419333457947,0.18918631970882416,-0.6652443408966064,1.114856243133545,-1.136391520500183,2.3353936672210693,-2.483344554901123,5452,2984,1102,0,555,787,40,43,42,44,0
1756869558378.871,18892,0,1,0,0,31.19489097595215,0.48198941349983215,-33.62434387207031,32.155338287353516,2.0,10.46090030670166,-2.07302188873291,15.838455200195312,8.256662368774414,-0.12059032171964645,0.06290029734373093,-0.6578269600868225,0.9297513365745544,-0.9596113562583923,1.6679426431655884,-1.9863901138305664,5521,2983,1102,0,555,787,40,43,42,44,0
1756869558407.726,18893,0,1,0,0,31.196903228759766,0.6055222153663635,-33.4902229309082,32.10008239746094,1.0,9.551909446716309,-4.4436235427856445,9.709527015686035,11.68602180480957,-0.09978707134723663,0.26311439275741577,-0.6982480883598328,1.4217745065689087,-0.21939702332019806,3.877455472946167,-0.5317073464393616,5522,2983,1102,0,555,787,41,43,42,44,0
1756869558439.247,18894,0,1,0,0,30.924728393554688,1.8230727910995483,-33.31276321411133,28.519628524780273,9.0,6.8801774978637695,-3.2492048740386963,12.316028594970703,15.101279258728027,-0.4837259352207184,0.10986389219760895,-0.6300269365310669,1.7423360347747803,1.6386381387710571,6.6204142570495605,16.515514373779297,5463,2983,1102,0,555,787,40,43,43,44,0
1756869558482.62,18895,0,1,0,0,30.524362564086914,3.196850299835205,-33.598514556884766,25.288021087646484,22.0,3.6050665378570557,-4.048220634460449,13.747091293334961,30.767147064208984,-0.8225740194320679,-0.38469401001930237,-0.4632417559623718,1.592044472694397,2.969719886779785,14.407232284545898,66.99662017822266,5384,2982,1102,0,555,787,41,43,42,44,0
1756869558503.4126,18896,0,1,0,0,30.505680084228516,4.467998504638672,-34.14710998535156,23.857280731201172,28.0,4.394466400146484,3.901691198348999,77.136962890625,91.71414184570312,-0.8603542447090149,0.6290802955627441,-0.1670776605606079,3.9164676666259766,0.88808274269104,-41.13260269165039,113.65471649169922,5386,2983,1102,0,555,787,40,43,42,44,0
1756869558543.7253,18897,0,1,0,0,30.650598526000977,5.769173622131348,-33.99531936645508,24.784053802490234,20.0,2.271103858947754,-1.3791064023971558,47.07373046875,46.408905029296875,-0.9063284397125244,0.5406872034072876,-0.09513511508703232,4.095275402069092,-0.188711017370224,-48.51015090942383,161.50909423828125,5518,2983,1102,0,555,787,41,43,42,44,0
1756869558589.6846,18898,0,1,0,0,30.546091079711914,6.751218795776367,-34.45991516113281,24.281949996948242,36.0,4.127836227416992,2.3224098682403564,35.14000701904297,66.84112548828125,-0.8857315182685852,0.7029059529304504,0.12846530973911285,6.955490589141846,-3.7494752407073975,-82.2505111694336,195.24859619140625,5450,2984,1102,0,555,787,41,43,42,44,0
1756869558607.0369,18899,0,1,0,0,30.149023056030273,8.896860122680664,-33.924015045166016,25.994182586669922,57.0,-1.4229352474212646,2.6526219844818115,37.14138412475586,99.63957214355469,-0.931770920753479,0.7795897722244263,0.15009726583957672,7.448605060577393,-4.912627220153809,-103.51773071289062,237.56192016601562,5449,2983,1102,0,555,787,41,43,43,44,0
1756869558649.4307,18900,0,1,0,0,30.72591209411621,6.970541954040527,-34.11408233642578,25.10019874572754,39.0,2.5795435905456543,3.451690196990967,37.15473937988281,75.2698745727539,-0.9377812743186951,0.8182737231254578,0.1755838841199875,8.654969215393066,-6.260425090789795,-128.92251586914062,265.78253173828125,5522,2983,1102,0,555,787,41,43,43,44,0
1756869558686.209,18901,0,1,0,0,30.315587997436523,7.264586925506592,-33.9930305480957,20.754215240478516,79.0,5.823419570922852,12.329309463500977,82.76911163330078,14.418233871459961,-0.9066343307495117,0.7686243057250977,0.27972108125686646,11.450916290283203,-8.797717094421387,-250.09361267089844,271.3078918457031,5390,2983,1102,0,555,787,41,44,42,44,0
1756869558732.9988,18902,0,1,0,0,30.987754821777344,5.639737606048584,-33.749916076660156,20.285579681396484,74.0,1.450266718864441,-0.20271053910255432,36.11735916137695,44.30672073364258,-0.9037712216377258,0.7526766061782837,0.3006470799446106,12.259506225585938,-9.860172271728516,-246.19610595703125,309.93389892578125,5458,2983,1102,0,555,787,40,44,43,44,0
1756869558764.6797,18903,0,1,0,0,30.9268741607666,3.8068082332611084,-33.968528747558594,21.111982345581055,46.0,2.2935407161712646,0.046770352870225906,31.87485122680664,41.20941925048828,-0.8839630484580994,0.751305103302002,0.3958948850631714,12.990644454956055,-11.496963500976562,-243.04554748535156,334.32244873046875,5461,2983,1102,0,555,787,41,43,43,44,0
1756869558798.3655,18904,0,1,0,0,31.227022171020508,2.2223427295684814,-33.824378967285156,25.456392288208008,24.0,-1.5658748149871826,1.3678265810012817,32.0100212097168,46.652835845947266,-0.7630692720413208,0.7322506308555603,0.5308842658996582,13.96115493774414,-13.179418563842773,-237.87002563476562,340.7860412597656,5596,2983,1102,0,555,787,40,43,43,44,0
1756869558843.945,18905,0,1,0,0,31.33196258544922,1.3982173204421997,-33.936763763427734,29.378978729248047,6.0,-3.617969036102295,3.1152122020721436,51.43610382080078,87.19184875488281,-0.5932295322418213,0.6757960319519043,0.5643552541732788,14.694500923156738,-15.154239654541016,-221.9452362060547,300.8992614746094,5691,2983,1102,0,555,787,40,44,42,44,0
1756869558889.192,18906,0,1,0,0,31.29814910888672,0.5960487127304077,-33.51548767089844,33.101844787597656,0.0,6.222406387329102,-2.78353214263916,51.59748840332031,25.425132751464844,-0.5723388195037842,0.6776461601257324,0.6899866461753845,16.156862258911133,-16.83230972290039,-221.7778778076172,277.8976745605469,5662,2983,1102,0,555,787,41,43,42,44,0
1756869558905.9802,18907,0,1,0,0,31.25177001953125,0.9997499585151672,-33.616111755371094,33.646888732910156,0.0,10.693781852722168,-1.4978883266448975,36.93300247192383,15.207698822021484,-0.5805954337120056,0.6729351282119751,0.6795144081115723,15.899373054504395,-16.359214782714844,-217.88320922851562,276.66796875,5368,2984,1102,0,555,787,41,43,43,44,0
1756869558936.2637,18908,0,1,0,0,31.276268005371094,1.193640112876892,-33.85643005371094,33.59646987915039,0.0,10.280486106872559,-1.6759148836135864,19.81748390197754,19.34152603149414,-0.5735596418380737,0.6698943376541138,0.6156631112098694,15.20209789276123,-14.598592758178711,-215.76939392089844,278.2361755371094,5366,2983,1102,0,555,787,40,43,43,44,0
1756869558969.9058,18909,0,1,0,0,31.323387145996094,0.9898266196250916,-33.85671615600586,33.66781997680664,0.0,7.1047139167785645,-1.7865798473358154,60.56611633300781,24.68828773498535,-0.5598888397216797,0.6629106402397156,0.5486270189285278,13.564409255981445,-11.585932731628418,-211.37962341308594,261.3595886230469,5449,2984,1102,0,555,787,41,43,43,44,0
1756869559009.252,18910,0,1,0,0,31.272045135498047,0.8933030962944031,-33.65556716918945,33.83391571044922,0.0,9.606062889099121,-3.3677151203155518,22.59942626953125,10.663324356079102,-0.5548341274261475,0.662348210811615,0.5351592302322388,13.200860023498535,-10.810017585754395,-215.52012634277344,261.5850524902344,5428,2983,1102,0,555,787,41,43,42,44,0
1756869559038.7825,18911,0,1,0,0,31.297229766845703,0.39725953340530396,-33.72378921508789,33.3813362121582,0.0,9.564214706420898,-0.7042765617370605,51.42758560180664,29.19419288635254,-0.5510510206222534,0.6410438418388367,0.511826753616333,12.403173446655273,-9.333683967590332,-206.14447021484375,256.7202453613281,5375,2983,1102,0,555,787,41,43,42,45,0
1756869559079.4048,18912,0,1,0,0,31.226091384887695,0.5835691690444946,-33.26746368408203,33.091915130615234,0.0,7.743992805480957,-1.0767892599105835,60.90437698364258,24.799358367919922,-0.5351900458335876,0.6319244503974915,0.5372532606124878,12.64738655090332,-9.829456329345703,-203.1672821044922,248.15354919433594,5428,2978,1102,0,555,787,41,44,42,44,0
1756869559112.809,18913,0,1,0,0,31.20113754272461,0.6086796522140503,-33.96806335449219,33.61037826538086,0.0,11.60776138305664,-2.060359001159668,2.9379196166992188,10.244555473327637,-0.5412137508392334,0.6193334460258484,0.46238577365875244,10.795889854431152,-7.301113605499268,-197.05860900878906,266.462646484375,5366,2983,1102,0,555,787,41,43,42,44,0
1756869559143.831,18914,0,1,0,0,31.267507553100586,1.2382087707519531,-33.49284362792969,33.57782745361328,0.0,10.598367691040039,-2.7104146480560303,22.60349464416504,18.192665100097656,-0.5535874962806702,0.6244347095489502,0.5369112491607666,9.979138374328613,-8.22460651397705,-212.0531005859375,295.35272216796875,5381,2983,1102,0,555,787,41,44,42,44,0
1756869559188.018,18915,0,1,0,0,31.275850296020508,1.3518873453140259,-33.23273468017578,33.61504364013672,0.0,9.49544906616211,-2.3392744064331055,33.12736511230469,11.339071273803711,-0.5679322481155396,0.6585918068885803,0.6066107749938965,10.57288932800293,-11.082345008850098,-239.9989013671875,310.66253662109375,5386,2983,1102,0,555,787,41,43,43,44,0
1756869559232.631,18916,0,1,0,0,31.23590087890625,0.6959344148635864,-33.695159912109375,33.816986083984375,0.0,11.132311820983887,-2.202915668487549,9.04518985748291,2.5695483684539795,-0.5854778289794922,0.6631222367286682,0.5845447182655334,9.574302673339844,-11.254199028015137,-232.47300720214844,330.4301452636719,5296,2982,1102,0,555,787,41,43,42,44,0
1756869559250.5452,18917,0,1,0,0,31.220443725585938,1.041111946105957,-33.339866638183594,33.23698043823242,0.0,10.732583999633789,-2.7331883907318115,18.312515258789062,10.348965644836426,-0.5799846649169922,0.7161044478416443,0.5844299793243408,11.095686912536621,-12.49248218536377,-249.5165557861328,330.3049011230469,5360,2983,1102,0,555,787,41,44,43,44,0
1756869559280.212,18918,0,1,0,0,31.136140823364258,0.6971879005432129,-33.69550323486328,33.60914611816406,0.0,8.162666320800781,-1.481716513633728,72.41065216064453,30.538055419921875,-0.5874156355857849,0.7177753448486328,0.5494956970214844,9.4241304397583,-10.995950698852539,-240.9160919189453,324.5492248535156,5308,2984,1102,0,555,787,41,43,42,44,0
1756869559311.6328,18919,0,1,0,0,31.272920608520508,0.2724349796772003,-33.26642990112305,33.254634857177734,0.0,9.239829063415527,-1.0936329364776611,43.010677337646484,19.504467010498047,-0.49410417675971985,0.7580857276916504,0.5369539260864258,9.140451431274414,-10.335559844970703,-230.43643188476562,296.3454284667969,5380,2983,1102,0,555,787,41,43,42,44,0
1756869559343.2244,18920,0,1,0,0,31.229230880737305,0.7188045382499695,-33.283329010009766,33.13316345214844,0.0,8.86032772064209,-0.6570380330085754,63.0460090637207,12.843518257141113,-0.45635196566581726,0.7582897543907166,0.4960486888885498,7.459277153015137,-8.981918334960938,-208.67129516601562,274.8399658203125,5378,2983,1102,0,555,787,41,43,42,44,0
1756869559390.4883,18921,0,1,0,0,31.16585922241211,0.8480826616287231,-32.04726791381836,33.452266693115234,0.0,1.4630379676818848,-2.712531328201294,88.99962615966797,10.809028625488281,-0.5273324847221375,0.37384387850761414,0.3198312520980835,4.947149753570557,0.3861686587333679,-72.76947021484375,248.34597778320312,5504,2983,1102,0,555,787,41,44,42,44,0
1756869559420.469,18922,0,1,0,0,31.143444061279297,0.23046067357063293,-30.093629837036133,33.64794158935547,7.0,-4.306114196777344,-3.5629396438598633,34.647300720214844,0.9836258888244629,-0.3019144833087921,0.4428830146789551,0.24406489729881287,11.832080841064453,39.715110778808594,-62.39522933959961,165.4922332763672,5552,2984,1102,0,555,787,41,43,43,44,0
1756869559452.5405,18923,0,1,0,0,31.115480422973633,0.023025352507829666,-29.55615234375,33.494205474853516,7.0,-5.442144393920898,-2.5712311267852783,18.788671493530273,1.237471342086792,0.005120547022670507,0.47586238384246826,0.19006608426570892,14.424002647399902,87.2179946899414,-44.90184020996094,105.36808776855469,5478,2983,1102,0,555,787,40,43,43,44,0
1756869559489.4148,18924,0,1,0,0,31.105173110961914,0.18462760746479034,-29.97277069091797,33.26490783691406,6.0,-4.892740249633789,-3.151411533355713,42.11052322387695,0.8878218531608582,0.4073410630226135,0.3216090202331543,0.1354304552078247,16.36128807067871,127.73444366455078,-21.49270248413086,43.350860595703125,5513,2983,1102,0,555,787,40,44,43,44,0
1756869559529.273,18925,0,1,0,0,31.061763763427734,0.504085898399353,-29.834653854370117,33.63222122192383,9.0,-4.582096099853516,-3.0964932441711426,42.5174560546875,4.642242908477783,0.6428764462471008,0.05050372704863548,-0.028229227289557457,14.082429885864258,170.86917114257812,-1.2879021167755127,1.3961238861083984,5543,2984,1102,0,555,787,41,44,43,44,0
1756869559561.4124,18926,0,1,0,0,31.145971298217773,0.13522528111934662,-31.8479061126709,33.59806442260742,4.0,-2.0621213912963867,-2.6577906608581543,84.53711700439453,0.6387126445770264,0.6779990792274475,0.08139067888259888,-0.0675191879272461,15.01379680633545,177.54238891601562,-1.584533452987671,0.6797887682914734,5553,2983,1102,0,555,787,41,44,43,44,0
1756869559607.9688,18927,0,1,0,0,31.241500854492188,0.8898581266403198,-33.367984771728516,33.686702728271484,0.0,7.099471092224121,-2.002713203430176,70.00891876220703,5.873113632202148,0.6669296026229858,0.05496671423316002,-0.06639046221971512,14.489248275756836,173.74537658691406,-1.6473681926727295,0.24227729439735413,5368,2983,1102,0,555,787,41,44,42,44,0
1756869559639.6672,18928,0,1,0,0,31.14250373840332,0.7441756725311279,-33.95554733276367,32.92845916748047,0.0,12.215227127075195,-3.1384358406066895,0.7645522356033325,2.7684361934661865,0.6475515365600586,-0.0020311197731643915,0.061048250645399094,12.641270637512207,176.7233428955078,-1.1837706565856934,-3.9647774696350098,5293,2983,1102,0,555,787,41,43,43,44,0
1756869559671.5315,18929,0,1,0,0,31.11138343811035,0.933661162853241,-33.356117248535156,33.29990005493164,0.0,11.685529708862305,-2.3475284576416016,1.2617440223693848,2.47531795501709,0.665494441986084,-0.03266727551817894,0.11257123947143555,12.000848770141602,179.3172607421875,-1.2673144340515137,-5.219909191131592,5293,2982,1102,0,555,787,41,44,43,44,0
